"survey_id","SPECIES_CD","abundance"
"1007U_1_2016","COR PERS",0
"1007U_1_2016","HAE PLUM",2
"1007U_1_2016","HAL BIVI",0
"1007U_1_2016","HAL GARN",0
"1007U_1_2016","HAL MACU",0
"1007U_1_2016","OCY CHRY",0
"1007U_1_2016","POM ARCU",6
"1007U_1_2016","SCA ISER",7
"1007U_1_2016","SPA ATOM",0
"1007U_1_2016","SPA AURO",2
"1007U_1_2016","SPA VIRI",0
"1007U_1_2016","STE PART",0
"1007U_1_2016","STE VARI",0
"1007U_1_2016","THA BIFA",0
"1007U_1_2018","ACA BAHI",0.5
"1007U_1_2018","ACA CHIR",0
"1007U_1_2018","ACA COER",3
"1007U_1_2018","CAN ROST",0
"1007U_1_2018","CHA CAPI",0
"1007U_1_2018","COR GLAU",1
"1007U_1_2018","COR PERS",0
"1007U_1_2018","HAE PLUM",0.5
"1007U_1_2018","HAL BIVI",20.49
"1007U_1_2018","HAL GARN",0
"1007U_1_2018","HAL MACU",0
"1007U_1_2018","OCY CHRY",1
"1007U_1_2018","POM ARCU",0
"1007U_1_2018","SCA ISER",14.49
"1007U_1_2018","SPA ATOM",1.5
"1007U_1_2018","SPA AURO",2.49
"1007U_1_2018","SPA VIRI",2
"1007U_1_2018","STE PART",0
"1007U_1_2018","STE VARI",5.49
"1007U_1_2018","THA BIFA",3
"1007U_2_2016","ACA BAHI",0
"1007U_2_2016","ACA CHIR",1
"1007U_2_2016","ACA COER",0
"1007U_2_2016","CAN ROST",0
"1007U_2_2016","CHA CAPI",0
"1007U_2_2016","COR GLAU",0
"1007U_2_2016","COR PERS",0
"1007U_2_2016","HAE PLUM",0
"1007U_2_2016","HAL BIVI",0
"1007U_2_2016","HAL GARN",0
"1007U_2_2016","HAL MACU",0
"1007U_2_2016","OCY CHRY",0
"1007U_2_2016","POM ARCU",1
"1007U_2_2016","SCA ISER",0
"1007U_2_2016","SPA ATOM",0
"1007U_2_2016","SPA AURO",0
"1007U_2_2016","SPA VIRI",0
"1007U_2_2016","STE PART",0
"1007U_2_2016","STE VARI",0
"1007U_2_2016","THA BIFA",0
"1007U_2_2018","ACA BAHI",2
"1007U_2_2018","ACA CHIR",2
"1007U_2_2018","ACA COER",10.49
"1007U_2_2018","CAN ROST",0
"1007U_2_2018","CHA CAPI",0.5
"1007U_2_2018","COR GLAU",0
"1007U_2_2018","COR PERS",0
"1007U_2_2018","HAE PLUM",15.49
"1007U_2_2018","HAL BIVI",8
"1007U_2_2018","HAL GARN",0
"1007U_2_2018","HAL MACU",0
"1007U_2_2018","OCY CHRY",0
"1007U_2_2018","POM ARCU",0.5
"1007U_2_2018","SCA ISER",9.49
"1007U_2_2018","SPA ATOM",1
"1007U_2_2018","SPA AURO",0.5
"1007U_2_2018","SPA VIRI",12
"1007U_2_2018","STE PART",0
"1007U_2_2018","STE VARI",2
"1007U_2_2018","THA BIFA",0
"1008_1_2024","ACA BAHI",0
"1008_1_2024","ACA CHIR",0
"1008_1_2024","ACA COER",0
"1008_1_2024","CAN ROST",0.5
"1008_1_2024","CHA CAPI",0
"1008_1_2024","COR GLAU",0
"1008_1_2024","COR PERS",0
"1008_1_2024","HAE PLUM",0
"1008_1_2024","HAL BIVI",0.5
"1008_1_2024","HAL GARN",0
"1008_1_2024","HAL MACU",0
"1008_1_2024","OCY CHRY",0
"1008_1_2024","POM ARCU",0
"1008_1_2024","SCA ISER",0
"1008_1_2024","SPA ATOM",1
"1008_1_2024","SPA AURO",0
"1008_1_2024","SPA VIRI",0
"1008_1_2024","STE PART",0
"1008_1_2024","STE VARI",0
"1008_1_2024","THA BIFA",0
"1008U_1_2014","ACA BAHI",0
"1008U_1_2014","ACA CHIR",0
"1008U_1_2014","ACA COER",0
"1008U_1_2014","CAN ROST",0
"1008U_1_2014","CHA CAPI",0
"1008U_1_2014","COR GLAU",0
"1008U_1_2014","COR PERS",0
"1008U_1_2014","HAE PLUM",0
"1008U_1_2014","HAL BIVI",0
"1008U_1_2014","HAL GARN",0
"1008U_1_2014","HAL MACU",0
"1008U_1_2014","OCY CHRY",0
"1008U_1_2014","POM ARCU",0
"1008U_1_2014","SCA ISER",0
"1008U_1_2014","SPA ATOM",0
"1008U_1_2014","SPA AURO",0
"1008U_1_2014","SPA VIRI",0
"1008U_1_2014","STE PART",0
"1008U_1_2014","STE VARI",0.5
"1008U_1_2014","THA BIFA",0
"1008U_1_2016","ACA BAHI",0
"1008U_1_2016","ACA CHIR",0
"1008U_1_2016","ACA COER",4
"1008U_1_2016","CAN ROST",0
"1008U_1_2016","CHA CAPI",0
"1008U_1_2016","COR GLAU",0
"1008U_1_2016","COR PERS",0
"1008U_1_2016","HAE PLUM",48
"1008U_1_2016","HAL BIVI",0
"1008U_1_2016","HAL GARN",0
"1008U_1_2016","HAL MACU",0
"1008U_1_2016","OCY CHRY",21
"1008U_1_2016","POM ARCU",4
"1008U_1_2016","SCA ISER",1
"1008U_1_2016","SPA ATOM",1
"1008U_1_2016","SPA AURO",3
"1008U_1_2016","SPA VIRI",2
"1008U_1_2016","STE PART",0
"1008U_1_2016","STE VARI",0
"1008U_1_2016","THA BIFA",3
"1008U_1_2018","ACA BAHI",0.5
"1008U_1_2018","ACA CHIR",0
"1008U_1_2018","ACA COER",0
"1008U_1_2018","CAN ROST",0
"1008U_1_2018","CHA CAPI",0
"1008U_1_2018","COR GLAU",0
"1008U_1_2018","COR PERS",0
"1008U_1_2018","HAE PLUM",3.5
"1008U_1_2018","HAL BIVI",13
"1008U_1_2018","HAL GARN",0
"1008U_1_2018","HAL MACU",0
"1008U_1_2018","OCY CHRY",4.5
"1008U_1_2018","POM ARCU",0
"1008U_1_2018","SCA ISER",6.49
"1008U_1_2018","SPA ATOM",1
"1008U_1_2018","SPA AURO",3.99
"1008U_1_2018","SPA VIRI",0
"1008U_1_2018","STE PART",0
"1008U_1_2018","STE VARI",3.49
"1008U_1_2018","THA BIFA",0
"1008U_2_2014","ACA BAHI",0
"1008U_2_2014","ACA CHIR",0
"1008U_2_2014","ACA COER",0
"1008U_2_2014","CAN ROST",0
"1008U_2_2014","CHA CAPI",0
"1008U_2_2014","COR GLAU",0.5
"1008U_2_2014","COR PERS",0
"1008U_2_2014","HAE PLUM",0
"1008U_2_2014","HAL BIVI",0
"1008U_2_2014","HAL GARN",0
"1008U_2_2014","HAL MACU",0
"1008U_2_2014","OCY CHRY",1
"1008U_2_2014","POM ARCU",0
"1008U_2_2014","SCA ISER",0
"1008U_2_2014","SPA ATOM",0
"1008U_2_2014","SPA AURO",0
"1008U_2_2014","SPA VIRI",0
"1008U_2_2014","STE PART",0
"1008U_2_2014","STE VARI",0
"1008U_2_2014","THA BIFA",0
"1008U_2_2016","ACA BAHI",0
"1008U_2_2016","ACA CHIR",3
"1008U_2_2016","ACA COER",0
"1008U_2_2016","CAN ROST",0
"1008U_2_2016","CHA CAPI",0
"1008U_2_2016","COR GLAU",0
"1008U_2_2016","COR PERS",0
"1008U_2_2016","HAE PLUM",42
"1008U_2_2016","HAL BIVI",2
"1008U_2_2016","HAL GARN",0
"1008U_2_2016","HAL MACU",0
"1008U_2_2016","OCY CHRY",10
"1008U_2_2016","POM ARCU",0
"1008U_2_2016","SCA ISER",8
"1008U_2_2016","SPA ATOM",0
"1008U_2_2016","SPA AURO",10
"1008U_2_2016","SPA VIRI",6
"1008U_2_2016","STE PART",0
"1008U_2_2016","STE VARI",0
"1008U_2_2016","THA BIFA",1
"1008U_2_2018","ACA BAHI",1
"1008U_2_2018","ACA CHIR",0
"1008U_2_2018","ACA COER",0.5
"1008U_2_2018","CAN ROST",0
"1008U_2_2018","CHA CAPI",0.5
"1008U_2_2018","COR GLAU",4.5
"1008U_2_2018","COR PERS",0
"1008U_2_2018","HAE PLUM",0
"1008U_2_2018","HAL BIVI",10
"1008U_2_2018","HAL GARN",0
"1008U_2_2018","HAL MACU",1.5
"1008U_2_2018","OCY CHRY",3.49
"1008U_2_2018","POM ARCU",0
"1008U_2_2018","SCA ISER",17.49
"1008U_2_2018","SPA ATOM",0
"1008U_2_2018","SPA AURO",3.5
"1008U_2_2018","SPA VIRI",0
"1008U_2_2018","STE PART",0
"1008U_2_2018","STE VARI",7.49
"1008U_2_2018","THA BIFA",0
"1009_1_2024","ACA BAHI",0
"1009_1_2024","ACA CHIR",0
"1009_1_2024","ACA COER",0
"1009_1_2024","CAN ROST",0
"1009_1_2024","CHA CAPI",0
"1009_1_2024","COR GLAU",0
"1009_1_2024","COR PERS",0
"1009_1_2024","HAE PLUM",0
"1009_1_2024","HAL BIVI",0
"1009_1_2024","HAL GARN",0
"1009_1_2024","HAL MACU",0
"1009_1_2024","OCY CHRY",0
"1009_1_2024","POM ARCU",0
"1009_1_2024","SCA ISER",0
"1009_1_2024","SPA ATOM",0
"1009_1_2024","SPA AURO",0
"1009_1_2024","SPA VIRI",0
"1009_1_2024","STE PART",0
"1009_1_2024","STE VARI",0
"1009_1_2024","THA BIFA",0
"1009U_1_2014","ACA BAHI",9.73
"1009U_1_2014","ACA CHIR",0.5
"1009U_1_2014","ACA COER",1
"1009U_1_2014","CAN ROST",0
"1009U_1_2014","CHA CAPI",0
"1009U_1_2014","COR GLAU",0
"1009U_1_2014","COR PERS",0
"1009U_1_2014","HAE PLUM",32.49
"1009U_1_2014","HAL BIVI",14.23
"1009U_1_2014","HAL GARN",0
"1009U_1_2014","HAL MACU",2
"1009U_1_2014","OCY CHRY",5.5
"1009U_1_2014","POM ARCU",0
"1009U_1_2014","SCA ISER",13.98
"1009U_1_2014","SPA ATOM",6.74
"1009U_1_2014","SPA AURO",3
"1009U_1_2014","SPA VIRI",2
"1009U_1_2014","STE PART",7.49
"1009U_1_2014","STE VARI",3.74
"1009U_1_2014","THA BIFA",4.5
"1009U_1_2016","ACA BAHI",1
"1009U_1_2016","ACA CHIR",2
"1009U_1_2016","ACA COER",1
"1009U_1_2016","CAN ROST",0
"1009U_1_2016","CHA CAPI",0
"1009U_1_2016","COR GLAU",2
"1009U_1_2016","COR PERS",14
"1009U_1_2016","HAE PLUM",49
"1009U_1_2016","HAL BIVI",0
"1009U_1_2016","HAL GARN",0
"1009U_1_2016","HAL MACU",1
"1009U_1_2016","OCY CHRY",0
"1009U_1_2016","POM ARCU",0
"1009U_1_2016","SCA ISER",17
"1009U_1_2016","SPA ATOM",0
"1009U_1_2016","SPA AURO",3
"1009U_1_2016","SPA VIRI",4
"1009U_1_2016","STE PART",1
"1009U_1_2016","STE VARI",1
"1009U_1_2016","THA BIFA",6
"1009U_1_2018","ACA BAHI",0.5
"1009U_1_2018","ACA CHIR",0.5
"1009U_1_2018","ACA COER",0
"1009U_1_2018","CAN ROST",0
"1009U_1_2018","CHA CAPI",0
"1009U_1_2018","COR GLAU",0
"1009U_1_2018","COR PERS",0
"1009U_1_2018","HAE PLUM",0
"1009U_1_2018","HAL BIVI",9.49
"1009U_1_2018","HAL GARN",0
"1009U_1_2018","HAL MACU",0
"1009U_1_2018","OCY CHRY",1.5
"1009U_1_2018","POM ARCU",0
"1009U_1_2018","SCA ISER",0
"1009U_1_2018","SPA ATOM",0.5
"1009U_1_2018","SPA AURO",0
"1009U_1_2018","SPA VIRI",0
"1009U_1_2018","STE PART",0
"1009U_1_2018","STE VARI",2
"1009U_1_2018","THA BIFA",0
"1009U_2_2014","ACA BAHI",0.5
"1009U_2_2014","ACA CHIR",0
"1009U_2_2014","ACA COER",1
"1009U_2_2014","CAN ROST",0.5
"1009U_2_2014","CHA CAPI",0
"1009U_2_2014","COR GLAU",0
"1009U_2_2014","COR PERS",0.5
"1009U_2_2014","HAE PLUM",0
"1009U_2_2014","HAL BIVI",6
"1009U_2_2014","HAL GARN",0
"1009U_2_2014","HAL MACU",0
"1009U_2_2014","OCY CHRY",0
"1009U_2_2014","POM ARCU",4.94
"1009U_2_2014","SCA ISER",11.99
"1009U_2_2014","SPA ATOM",0
"1009U_2_2014","SPA AURO",2.5
"1009U_2_2014","SPA VIRI",1
"1009U_2_2014","STE PART",9.49
"1009U_2_2014","STE VARI",0.5
"1009U_2_2014","THA BIFA",0
"1009U_2_2016","ACA BAHI",0
"1009U_2_2016","ACA CHIR",1
"1009U_2_2016","ACA COER",0
"1009U_2_2016","CAN ROST",0
"1009U_2_2016","CHA CAPI",0
"1009U_2_2016","COR GLAU",2
"1009U_2_2016","COR PERS",0
"1009U_2_2016","HAE PLUM",25
"1009U_2_2016","HAL BIVI",3
"1009U_2_2016","HAL GARN",0
"1009U_2_2016","HAL MACU",0
"1009U_2_2016","OCY CHRY",2
"1009U_2_2016","POM ARCU",0
"1009U_2_2016","SCA ISER",10
"1009U_2_2016","SPA ATOM",0
"1009U_2_2016","SPA AURO",0
"1009U_2_2016","SPA VIRI",0
"1009U_2_2016","STE PART",0
"1009U_2_2016","STE VARI",1
"1009U_2_2016","THA BIFA",2
"1009U_2_2018","ACA BAHI",0
"1009U_2_2018","ACA CHIR",2
"1009U_2_2018","ACA COER",0.5
"1009U_2_2018","CAN ROST",0
"1009U_2_2018","CHA CAPI",0.5
"1009U_2_2018","COR GLAU",1.5
"1009U_2_2018","COR PERS",0
"1009U_2_2018","HAE PLUM",1.5
"1009U_2_2018","HAL BIVI",28.49
"1009U_2_2018","HAL GARN",0
"1009U_2_2018","HAL MACU",3.49
"1009U_2_2018","OCY CHRY",2
"1009U_2_2018","POM ARCU",0.5
"1009U_2_2018","SCA ISER",16.98
"1009U_2_2018","SPA ATOM",2.5
"1009U_2_2018","SPA AURO",4
"1009U_2_2018","SPA VIRI",0
"1009U_2_2018","STE PART",0
"1009U_2_2018","STE VARI",3.99
"1009U_2_2018","THA BIFA",2
"1010_1_2022","ACA BAHI",0
"1010_1_2022","ACA CHIR",0
"1010_1_2022","ACA COER",0
"1010_1_2022","CAN ROST",0
"1010_1_2022","CHA CAPI",0
"1010_1_2022","COR GLAU",0
"1010_1_2022","COR PERS",0
"1010_1_2022","HAE PLUM",6
"1010_1_2022","HAL BIVI",1
"1010_1_2022","HAL GARN",0
"1010_1_2022","HAL MACU",1
"1010_1_2022","OCY CHRY",0
"1010_1_2022","POM ARCU",0
"1010_1_2022","SCA ISER",0
"1010_1_2022","SPA ATOM",0
"1010_1_2022","SPA AURO",0
"1010_1_2022","SPA VIRI",0
"1010_1_2022","STE PART",0
"1010_1_2022","STE VARI",0
"1010_1_2022","THA BIFA",1
"1010_1_2024","ACA BAHI",0
"1010_1_2024","ACA CHIR",0
"1010_1_2024","ACA COER",0
"1010_1_2024","CAN ROST",0
"1010_1_2024","CHA CAPI",0
"1010_1_2024","COR GLAU",0
"1010_1_2024","COR PERS",0
"1010_1_2024","HAE PLUM",0
"1010_1_2024","HAL BIVI",15.98
"1010_1_2024","HAL GARN",0
"1010_1_2024","HAL MACU",0
"1010_1_2024","OCY CHRY",0
"1010_1_2024","POM ARCU",0
"1010_1_2024","SCA ISER",0.5
"1010_1_2024","SPA ATOM",1
"1010_1_2024","SPA AURO",1
"1010_1_2024","SPA VIRI",0
"1010_1_2024","STE PART",0
"1010_1_2024","STE VARI",0
"1010_1_2024","THA BIFA",0
"1010U_1_2014","ACA BAHI",2
"1010U_1_2014","ACA CHIR",2
"1010U_1_2014","ACA COER",6.73
"1010U_1_2014","CAN ROST",0
"1010U_1_2014","CHA CAPI",0
"1010U_1_2014","COR GLAU",0.5
"1010U_1_2014","COR PERS",0
"1010U_1_2014","HAE PLUM",17.49
"1010U_1_2014","HAL BIVI",4.98
"1010U_1_2014","HAL GARN",2
"1010U_1_2014","HAL MACU",0
"1010U_1_2014","OCY CHRY",1
"1010U_1_2014","POM ARCU",25.98
"1010U_1_2014","SCA ISER",6.49
"1010U_1_2014","SPA ATOM",0
"1010U_1_2014","SPA AURO",4
"1010U_1_2014","SPA VIRI",2.5
"1010U_1_2014","STE PART",3.75
"1010U_1_2014","STE VARI",1
"1010U_1_2014","THA BIFA",1
"1010U_1_2016","ACA BAHI",0
"1010U_1_2016","ACA CHIR",0
"1010U_1_2016","ACA COER",0
"1010U_1_2016","CAN ROST",0
"1010U_1_2016","CHA CAPI",0
"1010U_1_2016","COR GLAU",0
"1010U_1_2016","COR PERS",0
"1010U_1_2016","HAE PLUM",0
"1010U_1_2016","HAL BIVI",0
"1010U_1_2016","HAL GARN",0
"1010U_1_2016","HAL MACU",0
"1010U_1_2016","OCY CHRY",0
"1010U_1_2016","POM ARCU",0
"1010U_1_2016","SCA ISER",0
"1010U_1_2016","SPA ATOM",0
"1010U_1_2016","SPA AURO",0
"1010U_1_2016","SPA VIRI",0
"1010U_1_2016","STE PART",0
"1010U_1_2016","STE VARI",0
"1010U_1_2016","THA BIFA",0
"1010U_1_2018","ACA BAHI",0
"1010U_1_2018","ACA CHIR",0
"1010U_1_2018","ACA COER",0
"1010U_1_2018","CAN ROST",0
"1010U_1_2018","CHA CAPI",0
"1010U_1_2018","COR GLAU",0
"1010U_1_2018","COR PERS",0
"1010U_1_2018","HAE PLUM",0
"1010U_1_2018","HAL BIVI",50
"1010U_1_2018","HAL GARN",0
"1010U_1_2018","HAL MACU",0
"1010U_1_2018","OCY CHRY",0
"1010U_1_2018","POM ARCU",0
"1010U_1_2018","SCA ISER",0
"1010U_1_2018","SPA ATOM",0
"1010U_1_2018","SPA AURO",0.5
"1010U_1_2018","SPA VIRI",0
"1010U_1_2018","STE PART",0
"1010U_1_2018","STE VARI",0
"1010U_1_2018","THA BIFA",0
"1010U_2_2014","ACA BAHI",0
"1010U_2_2014","ACA CHIR",1
"1010U_2_2014","ACA COER",4
"1010U_2_2014","CAN ROST",1
"1010U_2_2014","CHA CAPI",0
"1010U_2_2014","COR GLAU",0.5
"1010U_2_2014","COR PERS",0.5
"1010U_2_2014","HAE PLUM",0.5
"1010U_2_2014","HAL BIVI",4.5
"1010U_2_2014","HAL GARN",0
"1010U_2_2014","HAL MACU",0
"1010U_2_2014","OCY CHRY",1
"1010U_2_2014","POM ARCU",13.99
"1010U_2_2014","SCA ISER",2
"1010U_2_2014","SPA ATOM",0
"1010U_2_2014","SPA AURO",3.99
"1010U_2_2014","SPA VIRI",3.74
"1010U_2_2014","STE PART",6.73
"1010U_2_2014","STE VARI",0.5
"1010U_2_2014","THA BIFA",1
"1010U_2_2018","ACA BAHI",0
"1010U_2_2018","ACA CHIR",2.5
"1010U_2_2018","ACA COER",0
"1010U_2_2018","CAN ROST",0
"1010U_2_2018","CHA CAPI",0
"1010U_2_2018","COR GLAU",0
"1010U_2_2018","COR PERS",0
"1010U_2_2018","HAE PLUM",2.5
"1010U_2_2018","HAL BIVI",34.49
"1010U_2_2018","HAL GARN",0
"1010U_2_2018","HAL MACU",9.49
"1010U_2_2018","OCY CHRY",0
"1010U_2_2018","POM ARCU",2.5
"1010U_2_2018","SCA ISER",11.98
"1010U_2_2018","SPA ATOM",2
"1010U_2_2018","SPA AURO",1
"1010U_2_2018","SPA VIRI",0
"1010U_2_2018","STE PART",0
"1010U_2_2018","STE VARI",3.5
"1010U_2_2018","THA BIFA",7.98
"1011_1_2022","ACA BAHI",0
"1011_1_2022","ACA CHIR",0
"1011_1_2022","ACA COER",0
"1011_1_2022","CAN ROST",0
"1011_1_2022","CHA CAPI",0
"1011_1_2022","COR GLAU",1
"1011_1_2022","COR PERS",5
"1011_1_2022","HAE PLUM",29
"1011_1_2022","HAL BIVI",5
"1011_1_2022","HAL GARN",0
"1011_1_2022","HAL MACU",0
"1011_1_2022","OCY CHRY",0
"1011_1_2022","POM ARCU",0
"1011_1_2022","SCA ISER",0
"1011_1_2022","SPA ATOM",2
"1011_1_2022","SPA AURO",3
"1011_1_2022","SPA VIRI",0
"1011_1_2022","STE PART",0
"1011_1_2022","STE VARI",0
"1011_1_2022","THA BIFA",0
"1011U_1_2014","ACA BAHI",9
"1011U_1_2014","ACA CHIR",0
"1011U_1_2014","ACA COER",0
"1011U_1_2014","CAN ROST",0
"1011U_1_2014","CHA CAPI",0.5
"1011U_1_2014","COR GLAU",0
"1011U_1_2014","COR PERS",0
"1011U_1_2014","HAE PLUM",16.99
"1011U_1_2014","HAL BIVI",0.5
"1011U_1_2014","HAL GARN",0
"1011U_1_2014","HAL MACU",0
"1011U_1_2014","OCY CHRY",13.49
"1011U_1_2014","POM ARCU",1
"1011U_1_2014","SCA ISER",9
"1011U_1_2014","SPA ATOM",2
"1011U_1_2014","SPA AURO",8.98
"1011U_1_2014","SPA VIRI",6.73
"1011U_1_2014","STE PART",1
"1011U_1_2014","STE VARI",0
"1011U_1_2014","THA BIFA",0
"1011U_1_2018","ACA BAHI",4
"1011U_1_2018","ACA CHIR",0
"1011U_1_2018","ACA COER",1.5
"1011U_1_2018","CAN ROST",0
"1011U_1_2018","CHA CAPI",0
"1011U_1_2018","COR GLAU",1.5
"1011U_1_2018","COR PERS",0
"1011U_1_2018","HAE PLUM",11.99
"1011U_1_2018","HAL BIVI",8.49
"1011U_1_2018","HAL GARN",0
"1011U_1_2018","HAL MACU",0
"1011U_1_2018","OCY CHRY",2.5
"1011U_1_2018","POM ARCU",2.5
"1011U_1_2018","SCA ISER",10
"1011U_1_2018","SPA ATOM",1
"1011U_1_2018","SPA AURO",3.5
"1011U_1_2018","SPA VIRI",1
"1011U_1_2018","STE PART",7.49
"1011U_1_2018","STE VARI",2.49
"1011U_1_2018","THA BIFA",10.98
"1011U_2_2014","ACA BAHI",1
"1011U_2_2014","ACA CHIR",0
"1011U_2_2014","ACA COER",2.5
"1011U_2_2014","CAN ROST",0
"1011U_2_2014","CHA CAPI",1
"1011U_2_2014","COR GLAU",0
"1011U_2_2014","COR PERS",0
"1011U_2_2014","HAE PLUM",2.99
"1011U_2_2014","HAL BIVI",0.5
"1011U_2_2014","HAL GARN",0
"1011U_2_2014","HAL MACU",1
"1011U_2_2014","OCY CHRY",9.87
"1011U_2_2014","POM ARCU",3.75
"1011U_2_2014","SCA ISER",14
"1011U_2_2014","SPA ATOM",0.5
"1011U_2_2014","SPA AURO",1
"1011U_2_2014","SPA VIRI",2.5
"1011U_2_2014","STE PART",0
"1011U_2_2014","STE VARI",0
"1011U_2_2014","THA BIFA",2
"1011U_2_2018","ACA BAHI",4
"1011U_2_2018","ACA CHIR",1
"1011U_2_2018","ACA COER",0.5
"1011U_2_2018","CAN ROST",0
"1011U_2_2018","CHA CAPI",0
"1011U_2_2018","COR GLAU",0
"1011U_2_2018","COR PERS",0
"1011U_2_2018","HAE PLUM",35
"1011U_2_2018","HAL BIVI",3.99
"1011U_2_2018","HAL GARN",0.5
"1011U_2_2018","HAL MACU",0.5
"1011U_2_2018","OCY CHRY",0.5
"1011U_2_2018","POM ARCU",3.49
"1011U_2_2018","SCA ISER",23.49
"1011U_2_2018","SPA ATOM",0
"1011U_2_2018","SPA AURO",0
"1011U_2_2018","SPA VIRI",0
"1011U_2_2018","STE PART",1
"1011U_2_2018","STE VARI",1.5
"1011U_2_2018","THA BIFA",20
"1012_1_2024","ACA BAHI",8.98
"1012_1_2024","ACA CHIR",1.5
"1012_1_2024","ACA COER",2
"1012_1_2024","CAN ROST",0
"1012_1_2024","CHA CAPI",1
"1012_1_2024","COR GLAU",1.5
"1012_1_2024","COR PERS",0
"1012_1_2024","HAE PLUM",0.5
"1012_1_2024","HAL BIVI",18.49
"1012_1_2024","HAL GARN",3
"1012_1_2024","HAL MACU",1
"1012_1_2024","OCY CHRY",0.5
"1012_1_2024","POM ARCU",1
"1012_1_2024","SCA ISER",5.49
"1012_1_2024","SPA ATOM",0
"1012_1_2024","SPA AURO",5.49
"1012_1_2024","SPA VIRI",1.5
"1012_1_2024","STE PART",1.5
"1012_1_2024","STE VARI",1.5
"1012_1_2024","THA BIFA",11
"1012U_1_2016","ACA BAHI",2
"1012U_1_2016","ACA CHIR",0
"1012U_1_2016","ACA COER",1
"1012U_1_2016","CAN ROST",2
"1012U_1_2016","CHA CAPI",0
"1012U_1_2016","COR GLAU",0
"1012U_1_2016","COR PERS",0
"1012U_1_2016","HAE PLUM",55
"1012U_1_2016","HAL BIVI",5
"1012U_1_2016","HAL GARN",0
"1012U_1_2016","HAL MACU",0
"1012U_1_2016","OCY CHRY",11
"1012U_1_2016","POM ARCU",0
"1012U_1_2016","SCA ISER",14
"1012U_1_2016","SPA ATOM",0
"1012U_1_2016","SPA AURO",4
"1012U_1_2016","SPA VIRI",1
"1012U_1_2016","STE PART",1
"1012U_1_2016","STE VARI",0
"1012U_1_2016","THA BIFA",3
"1012U_1_2018","ACA BAHI",0
"1012U_1_2018","ACA CHIR",0
"1012U_1_2018","ACA COER",0
"1012U_1_2018","CAN ROST",0
"1012U_1_2018","CHA CAPI",0
"1012U_1_2018","COR GLAU",1
"1012U_1_2018","COR PERS",0
"1012U_1_2018","HAE PLUM",0
"1012U_1_2018","HAL BIVI",0
"1012U_1_2018","HAL GARN",0
"1012U_1_2018","HAL MACU",0
"1012U_1_2018","OCY CHRY",2.5
"1012U_1_2018","POM ARCU",0
"1012U_1_2018","SCA ISER",4.5
"1012U_1_2018","SPA ATOM",0
"1012U_1_2018","SPA AURO",1.5
"1012U_1_2018","SPA VIRI",0
"1012U_1_2018","STE PART",0
"1012U_1_2018","STE VARI",1.5
"1012U_1_2018","THA BIFA",0
"1012U_2_2016","ACA BAHI",0
"1012U_2_2016","ACA CHIR",0
"1012U_2_2016","ACA COER",0
"1012U_2_2016","CAN ROST",0
"1012U_2_2016","CHA CAPI",0
"1012U_2_2016","COR GLAU",0
"1012U_2_2016","COR PERS",2
"1012U_2_2016","HAE PLUM",32
"1012U_2_2016","HAL BIVI",0
"1012U_2_2016","HAL GARN",0
"1012U_2_2016","HAL MACU",0
"1012U_2_2016","OCY CHRY",31
"1012U_2_2016","POM ARCU",2
"1012U_2_2016","SCA ISER",16
"1012U_2_2016","SPA ATOM",0
"1012U_2_2016","SPA AURO",2
"1012U_2_2016","SPA VIRI",4
"1012U_2_2016","STE PART",0
"1012U_2_2016","STE VARI",0
"1012U_2_2016","THA BIFA",5
"1012U_2_2018","ACA BAHI",0
"1012U_2_2018","ACA CHIR",0
"1012U_2_2018","ACA COER",0.5
"1012U_2_2018","CAN ROST",0
"1012U_2_2018","CHA CAPI",0
"1012U_2_2018","COR GLAU",0.5
"1012U_2_2018","COR PERS",0
"1012U_2_2018","HAE PLUM",1.5
"1012U_2_2018","HAL BIVI",0.5
"1012U_2_2018","HAL GARN",0
"1012U_2_2018","HAL MACU",0
"1012U_2_2018","OCY CHRY",1
"1012U_2_2018","POM ARCU",0
"1012U_2_2018","SCA ISER",0
"1012U_2_2018","SPA ATOM",0
"1012U_2_2018","SPA AURO",0
"1012U_2_2018","SPA VIRI",0
"1012U_2_2018","STE PART",0
"1012U_2_2018","STE VARI",0
"1012U_2_2018","THA BIFA",0
"1013_1_2024","ACA BAHI",0
"1013_1_2024","ACA CHIR",0
"1013_1_2024","ACA COER",0
"1013_1_2024","CAN ROST",0
"1013_1_2024","CHA CAPI",3.49
"1013_1_2024","COR GLAU",5.49
"1013_1_2024","COR PERS",1.5
"1013_1_2024","HAE PLUM",13.98
"1013_1_2024","HAL BIVI",6
"1013_1_2024","HAL GARN",1.5
"1013_1_2024","HAL MACU",1.5
"1013_1_2024","OCY CHRY",1.5
"1013_1_2024","POM ARCU",1
"1013_1_2024","SCA ISER",5
"1013_1_2024","SPA ATOM",0
"1013_1_2024","SPA AURO",1
"1013_1_2024","SPA VIRI",2.5
"1013_1_2024","STE PART",2
"1013_1_2024","STE VARI",1
"1013_1_2024","THA BIFA",2.49
"1013U_1_2014","ACA BAHI",5.49
"1013U_1_2014","ACA CHIR",0
"1013U_1_2014","ACA COER",3.5
"1013U_1_2014","CAN ROST",0
"1013U_1_2014","CHA CAPI",0
"1013U_1_2014","COR GLAU",0
"1013U_1_2014","COR PERS",0
