"survey_id","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","latitude","longitude","DEPTH","UNDERWATER_VISIBILITY","HABITAT_TYPE","ZONE_NAME","SUB_REGION_NAME","REGION_DESCRIPTION","PROT","MPA_NAME","total_abundance","species_richness"
"1079U_1_2014","1079U",1,2014,25.41734,-80.12732,4.3,13,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",179.32,39
"1079U_2_2014","1079U",2,2014,25.41704,-80.12748,4.8,10.7,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",178.43,30
"1080U_1_2014","1080U",1,2014,25.442,-80.12135,3.9,9.1,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",152.8,25
"1080U_2_2014","1080U",2,2014,25.44215,-80.12125,3.1,7.3,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",121.93,31
"1081U_1_2014","1081U",1,2014,25.37087,-80.13733,6,9.1,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",119.81,40
"1081U_2_2014","1081U",2,2014,25.37087,-80.13733,6,7.6,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",187.6,30
"1082U_1_2014","1082U",1,2014,25.37242,-80.13648,12.8,9.1,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",162.85,32
"1082U_2_2014","1082U",2,2014,25.37242,-80.13648,12.5,9.1,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",87.92,21
"1083U_1_2014","1083U",1,2014,25.40367,-80.13344,3.7,17.4,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",58.72,14
"1083U_2_2014","1083U",2,2014,25.40374,-80.13332,3.6,15.3,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",60.94,16
"1084U_1_2014","1084U",1,2014,25.40483,-80.12966,7.3,12.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",185.6,24
"1084U_2_2014","1084U",2,2014,25.40409,-80.12937,7.5,11.2,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",190.13,38
"1085U_1_2014","1085U",1,2014,25.40721,-80.13089,4.9,15.3,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",144.37,27
"1085U_2_2014","1085U",2,2014,25.40699,-80.13118,6.1,14.5,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",180,25
"1086U_1_2014","1086U",1,2014,25.41126,-80.13037,6.1,16,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",112.4,25
"1086U_2_2014","1086U",2,2014,25.41107,-80.12988,5.1,15.3,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",120.3,31
"1087U_1_2014","1087U",1,2014,25.4361,-80.11735,13.9,15.3,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",210.51,30
"1087U_2_2014","1087U",2,2014,25.43657,-80.11702,14.8,9.2,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",303.42,28
"1088U_1_2014","1088U",1,2014,25.44876,-80.12278,6.6,6.1,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",74.63,18
"1088U_2_2014","1088U",2,2014,25.44881,-80.12262,6.4,7.6,"Reef rubble - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",152.69,29
"1089U_1_2014","1089U",1,2014,25.38145,-80.13537,11.6,7.5,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",64.44,25
"1089U_2_2014","1089U",2,2014,25.38145,-80.13537,11.9,7.6,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",55.69,21
"1090U_1_2014","1090U",1,2014,25.38954,-80.13045,23,13,"Isolated - patchy reef structures - high vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",215.15,31
"1090U_2_2014","1090U",2,2014,25.38935,-80.13033,22,16.8,"Isolated - patchy reef structures - high vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",315.8,32
"1091U_1_2014","1091U",1,2014,25.41237,-80.12549,12.7,7.6,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",136.16,26
"1091U_2_2014","1091U",2,2014,25.41213,-80.12524,13.1,11.5,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",120.67,33
"1092U_1_2014","1092U",1,2014,25.44516,-80.11574,13,6.9,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",156.16,34
"1092U_2_2014","1092U",2,2014,25.44523,-80.11597,12.1,8.7,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",96.98,22
"1093U_1_2014","1093U",1,2014,25.35778,-80.18633,1.7,6.9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",111.34,22
"1093U_2_2014","1093U",2,2014,25.35778,-80.18633,2.3,6.9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",90.37,21
"1094U_1_2014","1094U",1,2014,25.35842,-80.17392,4.2,10.7,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",62.95,20
"1094U_2_2014","1094U",2,2014,25.35842,-80.17392,5.1,9.2,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",105.21,26
"1095U_1_2014","1095U",1,2014,25.36142,-80.18881,2.8,6.1,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",75.16,21
"1095U_2_2014","1095U",2,2014,25.36142,-80.18881,2.4,6.9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",90.7,22
"1096U_1_2014","1096U",1,2014,25.36612,-80.17118,5.8,10.7,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",190.71,27
"1096U_2_2014","1096U",2,2014,25.36612,-80.17118,4.9,9.1,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",123.9,28
"1097U_1_2014","1097U",1,2014,25.36632,-80.17063,6.3,9.1,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",63.43,19
"1097U_2_2014","1097U",2,2014,25.36632,-80.17063,5.4,12.2,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",100.45,22
"1098U_1_2014","1098U",1,2014,25.3682,-80.1697,5.7,10.7,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",110.66,21
"1098U_2_2014","1098U",2,2014,25.3682,-80.1697,3.5,9.9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",150.13,21
"1100U_1_2014","1100U",1,2014,25.37055,-80.1751,1.7,6.1,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",78.73,18
"1100U_2_2014","1100U",2,2014,25.37083,-80.17515,1.8,9.1,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",65.43,17
"1101U_1_2014","1101U",1,2014,25.37437,-80.17622,1.7,4.8,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",76.21,13
"1101U_2_2014","1101U",2,2014,25.37437,-80.17637,2.6,8.4,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Biscayne","Florida Keys: from Key West to Miami",0,"",76.93,18
"1102U_1_2014","1102U",1,2014,25.35423,-80.1503,6.7,9.9,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",168.63,30
"1102U_2_2014","1102U",2,2014,25.35435,-80.15042,5.5,8.4,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",75.9,26
"1103U_1_2014","1103U",1,2014,25.36172,-80.14933,9.4,5.4,"Isolated - patchy reef structures - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",167.95,25
"1103U_2_2014","1103U",2,2014,25.36172,-80.14933,9.5,8.4,"Isolated - patchy reef structures - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",94.41,22
"1105U_1_2014","1105U",1,2014,25.36205,-80.14843,8.1,6.1,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"",78.97,24
"1105U_2_2014","1105U",2,2014,25.36205,-80.14843,7.8,8.4,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"",155.43,24
"1106U_1_2014","1106U",1,2014,25.36057,-80.14076,11.5,9.1,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",102.19,24
"1106U_2_2014","1106U",2,2014,25.36057,-80.14076,12.2,11.5,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",80.18,27
"1107U_1_2014","1107U",1,2014,25.36215,-80.13837,15.2,8.4,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",81.47,27
"1107U_2_2014","1107U",2,2014,25.36215,-80.13837,15.1,8.4,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",143.72,27
"1108U_1_2014","1108U",1,2014,25.36675,-80.14033,3.4,9.1,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",101.66,24
"1108U_2_2014","1108U",2,2014,25.3666,-80.14022,3.7,10.7,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",158.69,22
"1109U_1_2014","1109U",1,2014,25.36793,-80.13677,16,7.6,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",80.35,24
"1109U_2_2014","1109U",2,2014,25.3678,-80.13658,16.2,7.6,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",102.2,27
"1110U_1_2014","1110U",1,2014,25.35242,-80.14433,11,9.1,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",79.46,23
"1110U_2_2014","1110U",2,2014,25.35255,-80.1445,10.3,7.6,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",44.7,26
"1111U_1_2014","1111U",1,2014,25.35728,-80.14037,14.3,8.4,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",121.23,29
"1111U_2_2014","1111U",2,2014,25.35728,-80.14037,14.3,8.4,"Spur-groove reef - low vertical relief","Forereef","Biscayne","Florida Keys: from Key West to Miami",0,"",104.45,23
"1112U_1_2014","1112U",1,2014,25.36032,-80.15107,8.5,7.6,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"",94.92,28
"1112U_2_2014","1112U",2,2014,25.3604,-80.15092,7.9,8.4,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"",104.43,28
"1115U_1_2014","1115U",1,2014,25.35418,-80.15307,7,8.4,"Contiguous reef - non-spur-groove - low vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"",134.7,20
"1115U_2_2014","1115U",2,2014,25.35425,-80.15292,4.8,8.4,"Contiguous reef - non-spur-groove - low vertical relief","Offshore Patch Reef","Biscayne","Florida Keys: from Key West to Miami",0,"",62.95,25
"1118U_1_2014","1118U",1,2014,25.06832,-80.39263,2.7,7.6,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",166.51,21
"1118U_2_2014","1118U",2,2014,25.06844,-80.39244,2.6,6.9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",246.42,31
"1119U_1_2014","1119U",1,2014,25.12672,-80.33578,4.8,7.6,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",221.56,32
"1119U_2_2014","1119U",2,2014,25.12645,-80.3359,3.7,6.1,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",141.14,31
"1121U_1_2014","1121U",1,2014,25.13239,-80.32152,5.7,6.9,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",721.19,28
"1121U_2_2014","1121U",2,2014,25.13246,-80.32134,5.2,4.6,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",1120.2,32
"1124U_1_2014","1124U",1,2014,25.21523,-80.26943,3.4,6.1,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",104.66,27
"1124U_2_2014","1124U",2,2014,25.21516,-80.26968,4.2,3.8,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",101.9,23
"1126U_1_2014","1126U",1,2014,25.23518,-80.26721,3.2,6.4,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",245.58,27
"1126U_2_2014","1126U",2,2014,25.23535,-80.26732,2.3,5.5,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",140.58,27
"1127U_1_2014","1127U",1,2014,25.23721,-80.2591,4,3.8,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",166.18,27
"1127U_2_2014","1127U",2,2014,25.23729,-80.25873,3.2,5.4,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",230.38,25
"1128U_1_2014","1128U",1,2014,25.27642,-80.2242,2.3,6.1,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",100.47,25
"1128U_2_2014","1128U",2,2014,25.27648,-80.22418,2.3,3,"Isolated - patchy reef structures - moderate vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",338.18,27
"1129U_1_2014","1129U",1,2014,25.29507,-80.24345,3.9,8.4,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",208.15,25
"1129U_2_2014","1129U",2,2014,25.29507,-80.24345,3.9,6.9,"Isolated - patchy reef structures - low vertical relief","Mid Channel","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",230.37,31
"1131U_1_2014","1131U",1,2014,24.98837,-80.43933,5.7,15.2,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",397.93,36
"1131U_2_2014","1131U",2,2014,24.9883,-80.43957,5.7,16,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",347.86,36
"1132U_1_2014","1132U",1,2014,25.00799,-80.42859,3.2,18.3,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",54.15,12
"1132U_2_2014","1132U",2,2014,25.0082,-80.4287,3.4,13,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",51.49,11
"1133U_1_2014","1133U",1,2014,25.04443,-80.3683,3,13,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",148,30
"1133U_2_2014","1133U",2,2014,25.04426,-80.368,4.2,13,"Isolated - patchy reef structures - moderate vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",372.34,42
"1134U_1_2014","1134U",1,2014,25.05737,-80.36127,3.2,10.7,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",50.48,12
"1134U_2_2014","1134U",2,2014,25.0576,-80.36114,3,9.1,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",92.19,14
"1135U_1_2014","1135U",1,2014,25.06037,-80.36006,2.6,11.4,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",324.42,31
"1135U_2_2014","1135U",2,2014,25.0602,-80.35984,3.2,9.2,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",125.15,29
"1136U_1_2014","1136U",1,2014,25.06947,-80.3355,4.8,10.7,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",22,10
"1136U_2_2014","1136U",2,2014,25.06924,-80.33594,4.5,10.7,"Isolated - patchy reef structures - low vertical relief","Offshore Patch Reef","Upper Keys","Florida Keys: from Key West to Miami",0,"Unprotected",45.93,14
